ING; №   Накл.;Дата продажи; №  п/п;Артикул+Название;Кол-во;Фирма;Витр;Work;Метка;Учет;Ost_Old;Ost_New;Baza_Old;;;Baza_new;;
4032;15904;06.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4033;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4034;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4111;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4112;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4113;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4036;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4114;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4037;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4081;15904;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4223;15904;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4016;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4852;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4017;15904;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4825;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4010;15904;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4857;15904;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4040;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4840;15904;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4841;15904;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4120;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4222;15904;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4044;15904;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4216;15904;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4217;15904;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4045;15904;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4121;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4122;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4083;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4123;15904;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4209;15904;06.02.2019;;;30;D+Z;;;бн;;;;;;;;;
4180;15905;06.02.2019;;;100;D+Z;;;бн;;;;;;;;;
1678;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1679;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1680;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1681;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1682;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1683;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1684;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1685;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1686;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2553;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2554;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2555;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2556;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2557;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2558;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2807;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4225;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4067;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4858;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4859;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4054;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4055;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4068;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
3099;15906;06.02.2019;;;30;D+Z;;;бн;;;;;;;;;
4020;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4046;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4145;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4056;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4124;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4126;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4823;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4824;15906;06.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4069;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4171;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4127;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4180;15906;06.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4181;15906;06.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4182;15906;06.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4183;15906;06.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4184;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4185;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4835;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4210;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4211;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4022;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4023;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4000;15906;06.02.2019;;;30;D+Z;;;бн;;;;;;;;;
4001;15906;06.02.2019;;;50;D+Z;;;бн;;;;;;;;;
4002;15906;06.02.2019;;;50;D+Z;;;бн;;;;;;;;;
4024;15906;06.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4833;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4813;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4212;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4027;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4029;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4030;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4087;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4129;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4093;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4004;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4091;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4147;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4096;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4836;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4005;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4006;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4097;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4837;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4838;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4839;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4104;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4855;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4819;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4820;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4048;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4049;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4079;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4108;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4008;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4152;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4031;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4007;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4109;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4139;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4050;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4218;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4219;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4070;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4156;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4057;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4141;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4032;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4033;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4034;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4111;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4112;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4071;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4058;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4036;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4059;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4115;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4037;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4051;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4052;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4081;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4223;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4143;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4053;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4082;15906;06.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4117;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4073;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4073;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4017;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4010;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4074;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4062;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4009;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4119;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4075;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4077;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4160;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4063;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4064;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4040;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4018;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4019;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4840;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4841;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4011;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4826;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4120;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4222;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4066;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4042;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4043;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4044;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4014;15906;06.02.2019;;;25;D+Z;;;бн;;;;;;;;;
4216;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4217;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4045;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4121;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4122;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4083;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4123;15906;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4209;15906;06.02.2019;;;50;D+Z;;;бн;;;;;;;;;
4830;15906;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4842;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4180;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4181;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4182;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4185;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4845;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4837;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4032;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4033;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4080;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4220;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4081;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4852;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4857;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4040;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4841;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4826;15907;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4209;15907;06.02.2019;;;20;D+Z;;;бн;;;;;;;;;
3027;15909;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4228;15909;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
3028;15909;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1848;15909;06.02.2019;;;1;D+Z;;;бн;;;;;;;;;
651;15909;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2374;15909;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
96;15909;06.02.2019;;;1;D+Z;;;бн;;;;;;;;;
1673;15909;06.02.2019;;;1;D+Z;;;бн;;;;;;;;;
4125;15909;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4158;15909;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4144;15909;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4858;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4054;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4055;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
3099;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4046;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4124;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4842;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4069;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4183;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4001;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4002;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4822;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4028;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4813;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4212;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4178;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4862;15910;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4067;15911;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4054;15911;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4055;15911;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4124;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4823;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4023;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4000;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4001;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4002;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4028;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4087;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4092;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4031;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4033;15911;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4034;15911;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4220;15911;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4143;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4060;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4061;15911;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4010;15911;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4074;15911;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4857;15911;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4216;15911;06.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4045;15911;06.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4121;15911;06.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4209;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4830;15911;06.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1872;15916;07.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2374;15916;07.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1710;15916;07.02.2019;;;10;D+Z;;;бн;;;;;;;;;
3024;15916;07.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4216;15920;07.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4122;15920;07.02.2019;;;20;D+Z;;;бн;;;;;;;;;
2094;15924;07.02.2019;;;7;D+Z;;;бн;;;;;;;;;
2869;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
940;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2649;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
962;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1629;15931;12.02.2019;;;4;D+Z;;;бн;;;;;;;;;
1168;15931;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
2502;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1112;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1003;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1004;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1035;15931;12.02.2019;;;3;D+Z;;;бн;;;;;;;;;
592;15931;12.02.2019;;;1;D+Z;;;бн;;;;;;;;;
2201;15931;12.02.2019;;;1;D+Z;;;бн;;;;;;;;;
2854;15931;12.02.2019;;;1;D+Z;;;бн;;;;;;;;;
3015;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1650;15931;12.02.2019;;;1;D+Z;;;бн;;;;;;;;;
2432;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2393;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
3024;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2852;15931;12.02.2019;;;2;D+Z;;;бн;;;;;;;;;
1719;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
361;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4858;15931;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4125;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4180;15931;12.02.2019;;;45;D+Z;;;бн;;;;;;;;;
4004;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4134;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4059;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4861;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4074;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4062;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4176;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4826;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1834;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1835;15931;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
2919;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2920;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2576;15931;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4180;15933;08.02.2019;;;100;D+Z;;;бн;;;;;;;;;
4825;15933;08.02.2019;;;50;D+Z;;;бн;;;;;;;;;
4010;15933;08.02.2019;;;150;D+Z;;;бн;;;;;;;;;
1354;15936;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2304;15936;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1253;15936;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1254;15936;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2277;15936;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1261;15936;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1262;15936;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1383;15936;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1387;15936;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1388;15936;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2556;15936;08.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4209;15936;08.02.2019;;;10;D+Z;;;бн;;;;;;;;;
1240;15937;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
2272;15937;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1246;15937;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1247;15937;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1248;15937;08.02.2019;;;5;D+Z;;;бн;;;;;;;;;
1638;15937;08.02.2019;;;3;D+Z;;;бн;;;;;;;;;
1835;15937;08.02.2019;;;3;D+Z;;;бн;;;;;;;;;
1832;15937;08.02.2019;;;3;D+Z;;;бн;;;;;;;;;
4209;15938;08.02.2019;;;250;D+Z;;;бн;;;;;;;;;
4182;15941;11.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4183;15941;11.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4185;15941;11.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4030;15941;11.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4856;15941;11.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4061;15941;11.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4825;15941;11.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4863;15941;11.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4209;15941;11.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4067;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4055;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
3099;15962;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4046;15962;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4056;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4124;15962;12.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4125;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4084;15962;12.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4823;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4824;15962;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4180;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4181;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4183;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4184;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4185;15962;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4835;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4022;15962;12.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4023;15962;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4000;15962;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4001;15957/191;12.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4002;15962;12.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4024;15962;12.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4822;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4833;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4834;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4813;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4091;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4850;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4005;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4006;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4135;15962;12.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4049;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4079;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4050;15962;12.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4218;15962;12.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4219;15962;12.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4070;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4156;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4057;15962;12.02.2019;;;25;D+Z;;;бн;;;;;;;;;
4141;15962;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4032;15962;12.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4114;15962;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4059;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4116;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4051;15962;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4052;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4081;15962;12.02.2019;;;10;D+Z;;;бн;;;;;;;;;
4143;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4053;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4159;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4060;15962;12.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4852;15962;12.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4825;15962;12.02.2019;;;20;D+Z;;;бн;;;;;;;;;
4010;15962;12.02.2019;;;15;D+Z;;;бн;;;;;;;;;
4074;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4062;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
4178;15962;12.02.2019;;;5;D+Z;;;бн;;;;;;;;;
